,order_acknowledged_at,order_created_at,order_ready_at,order_value,restaurant_id,number_of_items,minutes_from_acknowledged_to_ready,hour_order_acknowledged_at,day_of_order,value_per_item,country,city,timezone_name,type_of_food,rest_median_order_value,rest_median_number_of_items,rest_median_value_per_item
378,2015-06-06 15:46:51.929170,2015-06-06 15:46:23.483351,2015-06-06 16:01:11.665003,26.9,1199,7,14.32893055,15,5,3.8428571428571425,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
379,2015-06-08 16:55:11.144959,2015-06-08 16:54:49.284053,2015-06-08 17:07:06.215183,24.9,1199,2,11.917837066666667,16,0,12.45,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
380,2015-06-08 17:20:37.379571,2015-06-08 17:19:45.260405,2015-06-08 17:29:30.269922,52.1,1199,7,8.88150585,17,0,7.442857142857143,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
381,2015-06-08 20:33:00.975554,2015-06-08 20:32:35.274438,2015-06-08 20:40:49.194857,13.65,1199,3,7.803655050000001,20,0,4.55,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
382,2015-06-08 20:39:48.806436,2015-06-08 20:38:45.454463,2015-06-08 20:55:50.990636,21.9,1199,2,16.036403333333332,20,0,10.95,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
383,2015-06-09 12:12:25.484044,2015-06-09 12:11:55.326651,2015-06-09 12:26:22.404166,19.9,1199,2,13.948668700000002,12,1,9.95,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
384,2015-06-09 19:05:03.996493,2015-06-09 19:04:47.918787,2015-06-09 19:18:35.902557,17.9,1199,2,13.531767733333334,19,1,8.95,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
385,2015-06-10 15:09:41.777206,2015-06-10 15:09:09.272703,2015-06-10 15:22:49.292756,43.7,1199,4,13.125259166666668,15,2,10.925,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
386,2015-06-11 16:23:26.800920,2015-06-11 16:23:04.856850,2015-06-11 16:33:30.957435,22.4,1199,3,10.06927525,16,3,7.466666666666666,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
387,2015-06-12 21:01:04.857569,2015-06-12 21:00:49.430530,2015-06-12 21:08:32.666240,15.45,1199,2,7.46347785,21,4,7.725,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
388,2015-06-13 13:09:18.039000,2015-06-13 13:03:16.851538,2015-06-13 13:22:27.840780,19.85,1199,3,13.163363,13,5,6.616666666666667,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
389,2015-06-13 17:16:34.762176,2015-06-13 17:16:10.562946,2015-06-13 17:29:25.808139,19.9,1199,3,12.85076605,17,5,6.633333333333333,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
390,2015-06-14 12:38:08.415544,2015-06-14 12:37:40.207762,2015-06-14 12:54:20.222637,31.8,1199,4,16.196784883333333,12,6,7.95,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
391,2015-06-14 12:51:28.942812,2015-06-14 12:51:02.784203,2015-06-14 13:06:35.550758,19.0,1199,4,15.110132433333336,12,6,4.75,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
392,2015-06-14 13:06:10.342201,2015-06-14 13:05:30.263379,2015-06-14 13:21:41.377804,21.9,1199,3,15.51726005,13,6,7.3,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
393,2015-06-14 17:48:59.678661,2015-06-14 17:48:33.953909,2015-06-14 17:58:38.645057,23.35,1199,3,9.649439933333333,17,6,7.783333333333334,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
394,2015-06-14 18:06:06.538588,2015-06-14 18:05:50.275539,2015-06-14 18:18:01.152866,26.35,1199,4,11.910237966666667,18,6,6.5875,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
395,2015-06-14 18:45:12.145305,2015-06-14 18:44:29.170037,2015-06-14 18:58:22.444882,51.35,1199,8,13.171659616666666,18,6,6.41875,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
396,2015-06-14 19:38:52.000683,2015-06-14 19:38:23.152768,2015-06-14 19:50:52.416820,15.45,1199,2,12.006935616666668,19,6,7.725,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
397,2015-06-14 21:03:34.857838,2015-06-14 21:03:17.921763,2015-06-14 21:12:04.716158,15.15,1199,4,8.497638666666667,21,6,3.7875,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
398,2015-06-14 22:15:28.596972,2015-06-14 22:15:03.609199,2015-06-14 22:23:41.635975,27.25,1199,5,8.217316716666668,22,6,5.45,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
399,2015-06-15 19:03:22.518267,2015-06-15 19:03:14.037799,2015-06-15 19:20:18.096571,41.1,1199,8,16.926305066666668,19,0,5.1375,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
400,2015-06-15 20:26:22.103319,2015-06-15 20:25:20.343335,2015-06-15 20:45:56.807353,34.05,1199,5,19.57840056666667,20,0,6.81,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
401,2015-06-15 20:35:37.721532,2015-06-15 20:35:13.692938,2015-06-15 20:47:43.020482,19.95,1199,1,12.088315833333333,20,0,19.95,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
402,2015-06-16 12:49:52.844660,2015-06-16 12:49:19.837853,2015-06-16 13:04:00.560434,13.4,1199,3,14.128596233333333,12,1,4.466666666666667,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
403,2015-06-16 16:57:31.550586,2015-06-16 16:57:03.771096,2015-06-16 17:10:12.198590,35.75,1199,5,12.677466733333334,16,1,7.15,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
404,2015-06-16 16:58:52.162399,2015-06-16 16:58:29.811776,2015-06-16 17:10:12.279090,17.35,1199,4,11.335278183333335,16,1,4.3375,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
405,2015-06-17 21:34:32.233322,2015-06-17 21:34:13.870796,2015-06-17 21:45:15.921248,51.85,1199,3,10.728132100000002,21,2,17.283333333333335,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
406,2015-06-17 21:38:58.623833,2015-06-17 21:38:39.637510,2015-06-17 21:51:18.561086,16.45,1199,4,12.33228755,21,2,4.1125,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
407,2015-06-17 21:47:36.928601,2015-06-17 21:47:25.451156,2015-06-17 21:56:51.681850,18.45,1199,2,9.245887483333332,21,2,9.225,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
408,2015-06-17 21:53:39.944182,2015-06-17 21:53:04.178580,2015-06-17 21:58:12.460328,19.9,1199,2,4.541935766666667,21,2,9.95,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
409,2015-06-18 11:58:12.607334,2015-06-18 11:57:59.183617,2015-06-18 12:45:24.003051,15.45,1199,2,47.18992861666667,11,3,7.725,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
410,2015-06-18 12:55:03.324817,2015-06-18 12:54:29.762976,2015-06-18 13:07:34.005872,16.2,1199,3,12.511350916666666,12,3,5.3999999999999995,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
411,2015-06-19 13:31:21.789756,2015-06-19 13:30:51.988989,2015-06-19 13:44:47.539882,23.95,1199,2,13.429168766666667,13,4,11.975,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
412,2015-06-19 14:26:49.451740,2015-06-19 14:26:34.545749,2015-06-19 14:38:23.960211,19.85,1199,3,11.575141183333335,14,4,6.616666666666667,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
413,2015-06-20 21:04:11.025213,2015-06-20 21:03:42.926804,2015-06-20 21:23:38.572325,22.45,1199,4,19.45911853333333,21,5,5.6125,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
414,2015-06-20 21:42:51.991645,2015-06-20 21:42:12.405069,2015-06-20 21:57:05.135495,23.8,1199,3,14.219064166666668,21,5,7.933333333333334,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
415,2015-06-20 22:34:13.274911,2015-06-20 22:33:52.623827,2015-06-20 23:09:51.382871,93.0,1199,11,35.63513266666667,22,5,8.454545454545455,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
416,2015-06-21 20:42:34.604247,2015-06-21 20:42:08.607447,2015-06-21 20:53:33.839174,19.85,1199,3,10.987248783333335,20,6,6.616666666666667,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
417,2015-06-22 13:37:15.064777,2015-06-22 13:34:32.714023,2015-06-22 13:50:08.978898,15.05,1199,3,12.898568683333334,13,0,5.016666666666667,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
418,2015-06-22 20:09:05.009313,2015-06-22 20:08:46.767875,2015-06-22 20:25:57.581352,29.4,1199,5,16.87620065,20,0,5.88,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
419,2015-06-23 18:39:47.606207,2015-06-23 18:39:32.730559,2015-06-23 18:53:48.509815,19.95,1199,1,14.015060133333334,18,1,19.95,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
420,2015-06-24 14:47:42.255043,2015-06-24 14:47:17.553184,2015-06-24 14:58:13.820249,15.45,1199,2,10.526086766666667,14,2,7.725,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
421,2015-06-24 19:34:28.733207,2015-06-24 19:33:56.907610,2015-06-24 19:51:05.639927,23.9,1199,2,16.615112,19,2,11.95,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
422,2015-06-25 19:25:50.886979,2015-06-25 19:25:24.475592,2015-06-25 19:39:26.072843,28.4,1199,3,13.586431066666668,19,3,9.466666666666667,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
423,2015-06-25 19:38:45.644630,2015-06-25 19:38:25.504493,2015-06-25 19:45:53.992006,14.65,1199,3,7.139122933333335,19,3,4.883333333333334,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
424,2015-06-25 20:04:36.403485,2015-06-25 20:04:18.304600,2015-06-25 20:20:23.041395,16.7,1199,4,15.7772985,20,3,4.175,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
425,2015-06-25 21:16:53.837653,2015-06-25 21:16:32.170659,2015-06-25 21:22:36.138314,15.45,1199,2,5.705011016666668,21,3,7.725,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
426,2015-06-26 12:40:03.408013,2015-06-26 12:39:38.017357,2015-06-26 12:49:37.664740,15.45,1199,2,9.570945450000002,12,4,7.725,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
427,2015-06-26 18:50:27.088602,2015-06-26 18:50:02.213591,2015-06-26 19:00:21.582801,15.4,1199,2,9.90823665,18,4,7.7,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
428,2015-06-26 19:06:39.099027,2015-06-26 19:06:23.675333,2015-06-26 19:15:22.654000,30.45,1199,4,8.725916216666667,19,4,7.6125,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
429,2015-06-27 17:50:34.390486,2015-06-27 17:49:52.739648,2015-06-27 18:03:34.885164,10.0,1199,2,13.008244633333334,17,5,5.0,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
430,2015-06-27 20:07:09.861615,2015-06-27 20:06:32.028427,2015-06-27 20:17:43.884901,38.85,1199,3,10.567054766666667,20,5,12.950000000000001,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
431,2015-06-27 21:30:36.593394,2015-06-27 21:30:23.060263,2015-06-27 21:35:48.605885,15.95,1199,3,5.200208183333333,21,5,5.316666666666666,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
432,2015-06-27 22:29:29.002956,2015-06-27 22:28:58.968109,2015-06-27 22:34:51.159062,20.15,1199,5,5.369268433333334,22,5,4.029999999999999,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
433,2015-06-28 12:55:01.854812,2015-06-28 12:54:39.804217,2015-06-28 13:08:07.078072,18.95,1199,2,13.087054333333334,12,6,9.475,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
434,2015-06-28 12:54:56.764627,2015-06-28 12:54:47.389864,2015-06-28 13:08:47.567422,21.9,1199,4,13.84671325,12,6,5.475,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
435,2015-06-28 13:18:06.864180,2015-06-28 13:17:40.282407,2015-06-28 13:33:52.404900,18.95,1199,2,15.759012000000002,13,6,9.475,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
436,2015-06-28 14:32:57.993612,2015-06-28 14:32:30.481612,2015-06-28 14:40:56.324060,13.45,1199,4,7.9721741333333345,14,6,3.3625,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
437,2015-06-28 16:37:43.222186,2015-06-28 16:37:16.152305,2015-06-28 16:51:23.348154,15.45,1199,2,13.668766133333333,16,6,7.725,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
438,2015-06-28 19:07:57.248896,2015-06-28 19:07:34.263490,2015-06-28 19:31:37.187946,15.45,1199,2,23.665650833333338,19,6,7.725,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
439,2015-06-28 19:16:25.610136,2015-06-28 19:15:46.756980,2015-06-28 19:33:08.135150,30.35,1199,6,16.708750233333333,19,6,5.058333333333334,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
440,2015-06-28 19:16:55.962015,2015-06-28 19:16:26.569896,2015-06-28 19:31:47.434880,20.45,1199,4,14.857881083333334,19,6,5.1125,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
441,2015-06-29 21:52:15.881862,2015-06-29 21:51:53.170124,2015-06-29 22:02:15.337178,15.2,1199,4,9.990921933333334,21,0,3.8,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
442,2015-06-30 17:53:43.111969,2015-06-30 17:53:24.212926,2015-06-30 18:03:07.033334,32.3,1199,5,9.398689416666667,17,1,6.459999999999999,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
443,2015-06-30 19:45:05.773785,2015-06-30 19:44:54.565291,2015-06-30 20:01:37.450997,15.05,1199,6,16.527953533333335,19,1,2.5083333333333333,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
444,2015-06-30 21:14:15.050067,2015-06-30 21:13:43.772518,2015-06-30 21:22:43.306727,17.85,1199,3,8.470944333333334,21,1,5.95,UK,London,Europe/London,british,19.9,3.0,6.633333333333333
445,2015-06-01 11:24:58.623008,2015-06-01 11:24:29.025237,2015-06-01 12:32:27.765084,49.5,14,4,67.48570126666667,11,0,12.375,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
446,2015-06-01 20:08:44.449653,2015-06-01 20:08:24.544371,2015-06-01 20:23:42.947286,23.0,14,2,14.97496055,20,0,11.5,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
447,2015-06-03 11:38:05.139435,2015-06-03 11:37:40.868564,2015-06-03 12:31:42.767155,22.0,14,3,53.62712866666667,11,2,7.333333333333333,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
448,2015-06-03 14:33:55.542511,2015-06-03 14:33:11.636148,2015-06-03 14:51:29.653939,43.5,14,7,17.5685238,14,2,6.214285714285714,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
449,2015-06-04 21:30:15.967982,2015-06-04 21:30:02.516870,2015-06-04 21:44:04.072061,26.0,14,1,13.801734650000002,21,3,26.0,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
450,2015-06-05 19:32:50.757793,2015-06-05 19:32:16.264955,2015-06-05 19:51:29.654783,20.0,14,3,18.648283166666666,19,4,6.666666666666667,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
451,2015-06-05 20:25:14.215156,2015-06-05 20:24:51.164742,2015-06-05 20:38:37.317776,30.5,14,3,13.385043666666666,20,4,10.166666666666666,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
452,2015-06-05 20:38:01.918523,2015-06-05 20:35:56.348286,2015-06-05 20:48:12.573858,20.5,14,3,10.177588916666668,20,4,6.833333333333333,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
453,2015-06-07 19:58:34.259661,2015-06-07 19:58:07.746372,2015-06-07 20:15:44.078854,30.0,14,3,17.163653216666667,19,6,10.0,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
454,2015-06-11 20:06:04.871131,2015-06-11 20:05:35.703679,2015-06-11 20:22:17.831956,44.5,14,5,16.216013750000002,20,3,8.9,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
455,2015-06-15 18:25:49.448381,2015-06-15 18:25:12.099087,2015-06-15 19:12:01.243825,19.0,14,3,46.19659073333334,18,0,6.333333333333333,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
456,2015-06-15 20:27:10.882038,2015-06-15 20:26:45.427911,2015-06-15 20:39:46.440923,23.5,14,3,12.592648083333334,20,0,7.833333333333333,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
457,2015-06-18 21:22:17.116295,2015-06-18 21:20:46.542258,2015-06-18 21:27:55.817813,18.0,14,3,5.6450253,21,3,6.0,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
458,2015-06-19 22:24:26.593407,2015-06-19 22:23:45.335044,2015-06-19 22:45:57.926715,26.0,14,4,21.5222218,22,4,6.5,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
459,2015-06-19 22:28:38.799494,2015-06-19 22:28:05.967509,2015-06-19 22:46:03.500832,23.5,14,2,17.411688966666667,22,4,11.75,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
460,2015-06-19 22:28:49.104588,2015-06-19 22:28:22.581372,2015-06-19 22:46:03.436849,25.0,14,2,17.238871016666668,22,4,12.5,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
461,2015-06-20 15:58:12.913286,2015-06-20 15:57:50.306400,2015-06-20 16:12:39.898490,26.5,14,2,14.4497534,15,5,13.25,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
462,2015-06-21 20:27:17.837104,2015-06-21 20:26:54.369544,2015-06-21 20:44:26.779377,39.5,14,4,17.149037883333335,20,6,9.875,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
463,2015-06-22 20:07:21.034396,2015-06-22 20:06:29.560036,2015-06-22 20:20:18.976564,23.0,14,3,12.9657028,20,0,7.666666666666667,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
464,2015-06-23 18:36:44.145875,2015-06-23 18:36:22.319878,2015-06-23 18:52:16.432475,20.5,14,3,15.53811,18,1,6.833333333333333,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
465,2015-06-24 19:10:05.874226,2015-06-24 19:09:54.898900,2015-06-24 19:22:31.772913,26.5,14,3,12.431644783333333,19,2,8.833333333333334,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
466,2015-06-26 16:25:33.424753,2015-06-26 16:25:03.368421,2015-06-26 16:40:27.793975,14.5,14,2,14.9061537,16,4,7.25,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
467,2015-06-28 13:23:05.925696,2015-06-28 13:22:37.125916,2015-06-28 13:47:12.805769,22.0,14,5,24.114667883333333,13,6,4.4,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
468,2015-06-28 21:08:19.087734,2015-06-28 21:07:28.465623,2015-06-28 21:40:28.182374,23.5,14,4,32.151577333333336,21,6,5.875,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
469,2015-06-28 21:23:40.400012,2015-06-28 21:23:26.712655,2015-06-28 21:40:28.269052,27.5,14,3,16.797817333333334,21,6,9.166666666666666,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
470,2015-06-30 20:07:04.868314,2015-06-30 20:04:17.390572,2015-06-30 20:50:29.773265,33.5,14,4,43.415082516666665,20,1,8.375,UK,London,Europe/London,italian,24.25,3.0,8.104166666666666
471,2015-06-01 11:25:26.104329,2015-06-01 11:25:14.140168,2015-06-01 12:38:14.434197,15.7,817,3,72.80549780000001,11,0,5.233333333333333,UK,London,Europe/London,thai,20.15,4.0,5.05
472,2015-06-23 20:06:00.360144,2015-06-23 20:03:52.873949,2015-06-23 20:32:13.303069,34.55,817,7,26.21571541666667,20,1,4.935714285714285,UK,London,Europe/London,thai,20.15,4.0,5.05
473,2015-06-26 12:01:03.732050,2015-06-26 11:14:28.258539,2015-06-26 12:48:24.220804,20.15,817,3,47.34147923333333,12,4,6.716666666666666,UK,London,Europe/London,thai,20.15,4.0,5.05
474,2015-06-28 17:37:29.767534,2015-06-28 17:36:51.760793,2015-06-28 17:51:39.624313,18.45,817,4,14.164279650000001,17,6,4.6125,UK,London,Europe/London,thai,20.15,4.0,5.05
475,2015-06-28 18:12:36.255773,2015-06-28 18:11:14.693720,2015-06-28 18:27:53.140140,30.3,817,6,15.281406116666668,18,6,5.05,UK,London,Europe/London,thai,20.15,4.0,5.05
476,2015-06-01 11:27:48.888058,2015-06-01 11:26:49.537356,2015-06-01 11:29:18.345486,15.0,1871,3,1.4909571333333334,11,0,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
477,2015-06-01 11:43:01.079005,2015-06-01 11:42:48.949023,2015-06-01 11:44:01.853651,18.0,1871,2,1.0129107666666668,11,0,9.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
478,2015-06-01 11:48:25.270626,2015-06-01 11:46:49.668416,2015-06-01 11:48:45.859599,23.0,1871,5,0.34314955,11,0,4.6,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
479,2015-06-01 12:06:42.785403,2015-06-01 12:05:57.079654,2015-06-01 12:08:30.163669,18.5,1871,8,1.7896377666666667,12,0,2.3125,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
480,2015-06-01 18:38:11.485628,2015-06-01 18:36:50.531522,2015-06-01 18:50:13.083129,55.5,1871,14,12.026625016666667,18,0,3.9642857142857144,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
481,2015-06-01 18:59:55.643007,2015-06-01 18:59:15.911814,2015-06-01 19:27:51.265348,22.5,1871,9,27.927039016666665,18,0,2.5,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
482,2015-06-01 19:09:45.387428,2015-06-01 19:09:05.782985,2015-06-01 19:10:01.989601,20.0,1871,9,0.2767028833333333,19,0,2.2222222222222223,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
483,2015-06-02 11:14:40.503707,2015-06-02 09:05:15.239980,2015-06-02 11:17:12.246118,15.0,1871,3,2.5290401833333336,11,1,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
484,2015-06-02 10:55:41.735182,2015-06-02 10:02:41.347300,2015-06-02 11:14:34.499474,18.0,1871,4,18.87940486666667,10,1,4.5,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
485,2015-06-02 11:17:47.991518,2015-06-02 11:17:26.670976,2015-06-02 11:20:54.751917,30.0,1871,5,3.1126733166666667,11,1,6.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
486,2015-06-02 12:17:53.438559,2015-06-02 12:17:34.460630,2015-06-02 12:21:51.361723,15.0,1871,3,3.965386066666667,12,1,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
487,2015-06-02 19:46:14.161356,2015-06-02 19:11:41.203013,2015-06-02 19:46:20.824875,30.0,1871,4,0.11105865000000001,19,1,7.5,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
488,2015-06-02 20:06:43.226929,2015-06-02 20:06:12.898992,2015-06-02 20:12:01.158991,36.0,1871,5,5.298867700000001,20,1,7.2,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
489,2015-06-02 20:32:43.782626,2015-06-02 20:31:18.363166,2015-06-02 20:33:10.886456,15.0,1871,3,0.45173050000000003,20,1,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
